index,Id,CustomerId,EmployeeId,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,Season,Sales,Sales_by_LineItem
526,10774,FOLKO,4,2013-12-11,2013-12-25,2013-12-12,1,48.2,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,Fall,868.75,"[18.75, 850.0]"
527,10775,THECR,7,2013-12-12,2014-01-09,2013-12-26,1,20.25,The Cracker Box,55 Grizzly Peak Rd.,Butte,North America,59801,USA,Fall,228.0,"[186.0, 42.0]"
528,10776,ERNSH,1,2013-12-15,2014-01-12,2013-12-18,3,351.53,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,Fall,6635.28,"[190.0, 159.6, 243.68, 6042.0]"
529,10777,GOURL,7,2013-12-15,2013-12-29,2014-01-21,2,3.01,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil,Fall,224.0,[224.0]
530,10778,BERGS,3,2013-12-16,2014-01-13,2013-12-24,1,6.79,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden,Fall,96.5,[96.5]
531,10779,MORGK,3,2013-12-16,2014-01-13,2014-01-14,2,58.13,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Western Europe,04179,Germany,Fall,1335.0,"[349.0, 986.0]"
532,10780,LILAS,2,2013-12-16,2013-12-30,2013-12-25,1,42.13,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,South America,3508,Venezuela,Fall,720.0,"[525.0, 195.0]"
533,10781,WARTH,2,2013-12-17,2014-01-14,2013-12-19,3,73.16,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland,Fall,975.88,"[17.88, 608.0, 350.0]"
534,10782,CACTU,9,2013-12-17,2014-01-14,2013-12-22,3,1.1,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,South America,1010,Argentina,Fall,12.5,[12.5]
535,10783,HANAR,4,2013-12-18,2014-01-15,2013-12-19,2,124.98,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil,Fall,1442.5,"[125.0, 1317.5]"
536,10784,MAGAA,4,2013-12-18,2014-01-15,2013-12-22,3,70.09,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Southern Europe,24100,Italy,Fall,1488.0,"[570.0, 30.6, 887.4]"
537,10785,GROSR,1,2013-12-18,2014-01-15,2013-12-24,3,1.51,GROSELLA-Restaurante,5ª Ave. Los Palos Grandes,Caracas,South America,1081,Venezuela,Fall,387.5,"[310.0, 77.5]"
538,10786,QUEE,8,2013-12-19,2014-01-16,2013-12-23,1,110.87,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil,Fall,1531.08,"[960.0, 310.68, 260.4]"
539,10787,LAMAI,2,2013-12-19,2014-01-02,2013-12-26,1,249.93,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France,Fall,2622.76,"[270.75, 2352.01]"
540,10788,QUICK,1,2013-12-22,2014-01-19,2014-01-19,2,42.7,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,Winter,731.5,"[437.0, 294.5]"
541,10789,FOLIG,1,2013-12-22,2014-01-19,2013-12-31,2,100.6,Folies gourmandes,"184, chaussée de Tournai",Lille,Western Europe,59000,France,Winter,3687.0,"[1875.0, 270.0, 1317.0, 225.0]"
542,10790,GOURL,6,2013-12-22,2014-01-19,2013-12-26,1,28.23,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil,Winter,722.5,"[76.5, 646.0]"
543,10791,FRANK,6,2013-12-23,2014-01-20,2014-01-01,2,16.85,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany,Winter,1829.76,"[1646.41, 183.35]"
544,10792,WOLZA,1,2013-12-23,2014-01-20,2013-12-31,3,23.79,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Eastern Europe,01-012,Poland,Winter,399.85,"[190.0, 22.35, 187.5]"
545,10793,AROUT,3,2013-12-24,2014-01-21,2014-01-08,3,4.52,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK,Winter,191.1,"[135.1, 56.0]"
546,10794,QUEDE,6,2013-12-24,2014-01-21,2014-01-02,1,21.49,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil,Winter,314.76,"[279.0, 35.76]"
547,10795,ERNSH,8,2013-12-24,2014-01-21,2014-01-20,2,126.66,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,Winter,2158.0,"[1134.25, 1023.75]"
548,10796,HILAA,3,2013-12-25,2014-01-22,2014-01-14,1,26.52,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela,Winter,2341.36,"[524.66, 194.5, 931.0, 691.2]"
549,10797,DRACD,7,2013-12-25,2014-01-22,2014-01-05,2,33.35,Drachenblut Delikatessen,Walserweg 21,Aachen,Western Europe,52066,Germany,Winter,420.0,[420.0]
550,10798,ISLAT,2,2013-12-26,2014-01-23,2014-01-05,1,2.33,Island Trading,Garden House Crowther Way,Cowes,British Isles,PO31 7PJ,UK,Winter,446.6,"[98.6, 348.0]"
551,10799,KOENE,9,2013-12-26,2014-02-06,2014-01-05,3,30.76,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany,Winter,1553.5,"[102.0, 76.5, 1375.0]"
552,10800,SEVES,1,2013-12-26,2014-01-23,2014-01-05,3,137.44,Seven Seas Imports,90 Wadhurst Rd.,London,British Isles,OX15 4NB,UK,Winter,1468.94,"[945.0, 477.0, 46.94]"
553,10801,BOLID,4,2013-12-29,2014-01-26,2013-12-31,2,97.09,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,Southern Europe,28023,Spain,Winter,3026.85,"[1170.0, 1856.85]"
554,10802,SIMOB,4,2013-12-29,2014-01-26,2014-01-02,2,257.26,Simons bistro,Vinbæltet 34,Kobenhavn,Northern Europe,1734,Denmark,Winter,2942.82,"[485.44, 1192.5, 1080.0, 184.88]"
555,10803,WELLI,4,2013-12-30,2014-01-27,2014-01-06,1,55.23,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil,Winter,1193.01,"[209.76, 199.5, 783.75]"
556,10804,SEVES,6,2013-12-30,2014-01-27,2014-01-07,2,27.33,Seven Seas Imports,90 Wadhurst Rd.,London,British Isles,OX15 4NB,UK,Winter,2278.4,"[1116.0, 1094.4, 68.0]"
557,10805,THEBI,2,2013-12-30,2014-01-27,2014-01-09,3,237.34,The Big Cheese,89 Jefferson Way Suite 2,Portland,North America,97201,USA,Winter,2775.0,"[140.0, 2635.0]"
558,10806,VICTE,3,2013-12-31,2014-01-28,2014-01-05,2,22.11,Victuailles en stock,"2, rue du Commerce",Lyon,Western Europe,69004,France,Winter,439.6,"[285.0, 42.1, 112.5]"
559,10807,FRANS,4,2013-12-31,2014-01-28,2014-01-30,1,1.36,Franchi S.p.A.,Via Monte Bianco 34,Torino,Southern Europe,10100,Italy,Winter,18.4,[18.4]
560,10808,OLDWO,2,2014-01-01,2014-01-29,2014-01-09,3,45.53,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA,Winter,1411.0,"[646.0, 765.0]"
561,10809,WELLI,7,2014-01-01,2014-01-29,2014-01-07,1,4.87,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil,Winter,140.0,[140.0]
562,10810,LAUGB,2,2014-01-01,2014-01-29,2014-01-07,3,4.33,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,North America,V3F 2K1,Canada,Winter,187.0,"[42.0, 70.0, 75.0]"
563,10811,LINOD,8,2014-01-02,2014-01-30,2014-01-08,1,31.22,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela,Winter,852.0,"[138.0, 162.0, 552.0]"
564,10812,REGGC,5,2014-01-02,2014-01-30,2014-01-12,1,59.78,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy,Winter,1692.8,"[180.0, 1252.8, 260.0]"
565,10813,RICAR,1,2014-01-05,2014-02-02,2014-01-09,1,47.38,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,South America,02389-890,Brazil,Winter,602.4,"[182.4, 420.0]"
566,10814,VICTE,3,2014-01-05,2014-02-02,2014-01-14,3,130.94,Victuailles en stock,"2, rue du Commerce",Lyon,Western Europe,69004,France,Winter,1788.45,"[193.0, 782.0, 86.7, 726.75]"
567,10815,SAVEA,2,2014-01-05,2014-02-02,2014-01-14,3,14.62,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,Winter,40.0,[40.0]
568,10816,GREAL,4,2014-01-06,2014-02-03,2014-02-04,2,719.78,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA,Winter,8446.45,"[7509.75, 936.7]"
569,10817,KOENE,3,2014-01-06,2014-01-20,2014-01-13,2,306.07,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany,Winter,10952.84,"[1061.82, 7905.0, 938.4, 1047.62]"
570,10818,MAGAA,7,2014-01-07,2014-02-04,2014-01-12,3,65.48,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Southern Europe,24100,Italy,Winter,833.0,"[640.0, 193.0]"
571,10819,CACTU,2,2014-01-07,2014-02-04,2014-01-16,3,19.76,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,South America,1010,Argentina,Winter,477.0,"[322.0, 155.0]"
572,10820,RATTC,3,2014-01-07,2014-02-04,2014-01-13,2,37.52,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA,Winter,1140.0,[1140.0]
573,10821,SPLIR,1,2014-01-08,2014-02-05,2014-01-15,1,36.68,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA,Winter,678.0,"[360.0, 318.0]"
574,10822,TRAIH,6,2014-01-08,2014-02-05,2014-01-16,3,7.0,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,North America,98034,USA,Winter,237.9,"[147.9, 90.0]"
575,10823,LILAS,5,2014-01-09,2014-02-06,2014-01-13,2,163.97,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,South America,3508,Venezuela,Winter,2826.0,"[378.0, 292.5, 1980.0, 175.5]"
576,10824,FOLKO,8,2014-01-09,2014-02-06,2014-01-30,1,1.23,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,Winter,250.8,"[115.8, 135.0]"
577,10825,DRACD,1,2014-01-09,2014-02-06,2014-01-14,1,79.25,Drachenblut Delikatessen,Walserweg 21,Aachen,Western Europe,52066,Germany,Winter,1030.76,"[374.76, 656.0]"
578,10826,BLONP,6,2014-01-12,2014-02-09,2014-02-06,1,7.09,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France,Winter,730.0,"[437.5, 292.5]"
579,10827,BONAP,1,2014-01-12,2014-01-26,2014-02-06,2,63.54,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France,Winter,843.0,"[465.0, 378.0]"
580,10828,RANCH,9,2014-01-13,2014-01-27,2014-02-04,1,90.85,Rancho grande,Av. del Libertador 900,Buenos Aires,South America,1010,Argentina,Winter,932.0,"[405.0, 527.0]"
581,10829,ISLAT,9,2014-01-13,2014-02-10,2014-01-23,1,154.72,Island Trading,Garden House Crowther Way,Cowes,British Isles,PO31 7PJ,UK,Winter,1764.0,"[190.0, 800.0, 60.0, 714.0]"
582,10830,TRADH,4,2014-01-13,2014-02-24,2014-01-21,2,81.83,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,South America,05634-030,Brazil,Winter,1974.0,"[150.0, 504.0, 1020.0, 300.0]"
583,10831,SANTG,3,2014-01-14,2014-02-11,2014-01-23,2,72.19,Santé Gourmet,Erling Skakkes gate 78,Stavern,Scandinavia,4110,Norway,Winter,2684.4,"[18.4, 144.0, 2108.0, 414.0]"
584,10832,LAMAI,2,2014-01-14,2014-02-11,2014-01-19,2,43.26,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France,Winter,475.11,"[14.4, 112.0, 248.96, 99.75]"
585,10833,OTTIK,6,2014-01-15,2014-02-12,2014-01-23,2,71.49,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany,Winter,906.93,"[540.0, 101.25, 265.68]"
586,10834,TRADH,1,2014-01-15,2014-02-12,2014-01-19,3,29.78,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,South America,05634-030,Brazil,Winter,1432.71,"[940.8, 491.91]"
587,10835,ALFKI,1,2014-01-15,2014-02-12,2014-01-21,3,69.53,Alfred's Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany,Winter,845.8,"[825.0, 20.8]"
588,10836,ERNSH,7,2014-01-16,2014-02-13,2014-01-21,1,411.88,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,Winter,4705.5,"[1092.0, 108.0, 468.0, 2040.0, 997.5]"
589,10837,BERGS,9,2014-01-16,2014-02-13,2014-01-23,3,13.32,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden,Winter,1064.5,"[36.0, 460.0, 285.0, 283.5]"
590,10838,LINOD,3,2014-01-19,2014-02-16,2014-01-23,3,59.28,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela,Winter,1938.38,"[54.0, 1171.88, 712.5]"
591,10839,TRADH,3,2014-01-19,2014-02-16,2014-01-22,3,35.43,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,South America,05634-030,Brazil,Winter,827.55,"[357.75, 469.8]"
592,10840,LINOD,4,2014-01-19,2014-03-02,2014-02-16,2,2.71,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela,Winter,211.2,"[67.2, 144.0]"
593,10841,SUPRD,5,2014-01-20,2014-02-17,2014-01-29,2,424.3,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium,Winter,4581.0,"[496.0, 1140.0, 2750.0, 195.0]"
594,10842,TORTU,1,2014-01-20,2014-02-17,2014-01-29,3,54.42,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,05033,Mexico,Winter,975.0,"[315.0, 230.0, 250.0, 180.0]"
595,10843,VICTE,4,2014-01-21,2014-02-18,2014-01-26,2,9.26,Victuailles en stock,"2, rue du Commerce",Lyon,Western Europe,69004,France,Winter,159.0,[159.0]
596,10844,PICCO,8,2014-01-21,2014-02-18,2014-01-26,2,25.22,Piccolo und mehr,Geislweg 14,Salzburg,Western Europe,5020,Austria,Winter,735.0,[735.0]
597,10845,QUICK,8,2014-01-21,2014-02-04,2014-01-30,1,212.98,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,Winter,3812.7,"[567.0, 405.0, 529.2, 715.5, 1596.0]"
598,10846,SUPRD,2,2014-01-22,2014-03-05,2014-01-23,3,56.46,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium,Winter,1112.0,"[462.0, 450.0, 200.0]"
599,10847,SAVEA,4,2014-01-22,2014-02-05,2014-02-10,3,487.57,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,Winter,4931.92,"[1152.0, 88.32, 1248.0, 273.6, 1224.0, 946.0]"
600,10848,CONSH,7,2014-01-23,2014-02-20,2014-01-29,2,38.24,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK,Winter,931.5,"[640.5, 291.0]"
601,10849,KOENE,9,2014-01-23,2014-02-20,2014-01-30,2,0.56,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany,Winter,967.82,"[490.0, 477.82]"
602,10850,VICTE,1,2014-01-23,2014-03-06,2014-01-30,1,49.19,Victuailles en stock,"2, rue du Commerce",Lyon,Western Europe,69004,France,Winter,629.0,"[238.0, 8.5, 382.5]"
603,10851,RICAR,5,2014-01-26,2014-02-23,2014-02-02,1,160.55,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,South America,02389-890,Brazil,Winter,2603.0,"[90.25, 133.0, 185.25, 2194.5]"
604,10852,RATTC,8,2014-01-26,2014-02-09,2014-01-30,1,174.05,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA,Winter,2984.0,"[285.0, 234.0, 2465.0]"
605,10853,BLAUS,9,2014-01-27,2014-02-24,2014-02-03,2,53.83,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Western Europe,68306,Germany,Winter,625.0,[625.0]
606,10854,ERNSH,3,2014-01-27,2014-02-24,2014-02-05,2,100.22,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,Winter,2966.5,"[2635.0, 331.5]"
607,10855,OLDWO,3,2014-01-27,2014-02-24,2014-02-04,1,170.97,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA,Winter,2227.89,"[872.5, 175.0, 912.0, 268.39]"
608,10856,ANTO,3,2014-01-28,2014-02-25,2014-02-10,2,58.43,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,05023,Mexico,Winter,660.0,"[380.0, 280.0]"
609,10857,BERGS,8,2014-01-28,2014-02-25,2014-02-06,2,188.85,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden,Winter,2048.21,"[300.0, 819.79, 928.42]"
610,10858,LACOR,2,2014-01-29,2014-02-26,2014-02-03,1,52.51,La corne d'abondance,"67, avenue de l'Europe",Versailles,Western Europe,78000,France,Winter,649.0,"[150.0, 439.0, 60.0]"
611,10859,FRANK,1,2014-01-29,2014-02-26,2014-02-02,2,76.1,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany,Winter,1078.68,"[135.0, 195.56, 748.12]"
612,10860,FRANR,3,2014-01-29,2014-02-26,2014-02-04,3,19.26,France restauration,"54, rue Royale",Nantes,Western Europe,44000,France,Winter,519.0,"[159.0, 360.0]"
613,10861,WHITC,4,2014-01-30,2014-02-27,2014-02-17,2,14.93,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA,Winter,3523.4,"[1638.0, 1250.0, 400.0, 87.5, 147.9]"
614,10862,LEHMS,8,2014-01-30,2014-03-13,2014-02-02,2,53.23,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany,Winter,581.0,"[525.0, 56.0]"
615,10863,HILAA,4,2014-02-02,2014-03-02,2014-02-17,2,30.26,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela,Winter,441.15,"[306.0, 135.15]"
616,10864,AROUT,4,2014-02-02,2014-03-02,2014-02-09,2,3.04,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK,Winter,282.0,"[72.0, 210.0]"
617,10865,QUICK,2,2014-02-02,2014-02-16,2014-02-12,1,348.14,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,Winter,16387.5,"[15019.5, 1368.0]"
618,10866,BERGS,5,2014-02-03,2014-03-03,2014-02-12,1,109.11,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden,Winter,1096.2,"[299.25, 20.25, 776.7]"
619,10867,LONEP,6,2014-02-03,2014-03-17,2014-02-11,1,1.93,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA,Winter,98.4,[98.4]
620,10868,QUEE,7,2014-02-04,2014-03-04,2014-02-23,2,191.27,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil,Winter,1920.6,"[624.6, 540.0, 756.0]"
621,10869,SEVES,5,2014-02-04,2014-03-04,2014-02-09,1,143.28,Seven Seas Imports,90 Wadhurst Rd.,London,British Isles,OX15 4NB,UK,Winter,1630.0,"[720.0, 210.0, 450.0, 250.0]"
622,10870,WOLZA,5,2014-02-04,2014-03-04,2014-02-13,3,12.04,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Eastern Europe,01-012,Poland,Winter,160.0,"[54.0, 106.0]"
623,10871,BONAP,9,2014-02-05,2014-03-05,2014-02-10,2,112.27,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France,Winter,1979.23,"[1187.5, 198.93, 592.8]"
624,10872,GODOS,5,2014-02-05,2014-03-05,2014-02-09,2,175.32,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain,Winter,2058.46,"[228.0, 936.7, 473.81, 419.95]"
625,10873,WILMK,4,2014-02-06,2014-03-06,2014-02-09,1,0.82,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland,Winter,336.8,"[200.0, 136.8]"
626,10874,GODOS,5,2014-02-06,2014-03-06,2014-02-11,2,19.58,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain,Winter,310.0,[310.0]
627,10875,BERGS,4,2014-02-06,2014-03-06,2014-03-03,2,32.37,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden,Winter,709.55,"[230.0, 179.55, 300.0]"
628,10876,BONAP,7,2014-02-09,2014-03-09,2014-02-12,3,60.42,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France,Winter,917.0,"[252.0, 665.0]"
629,10877,RICAR,1,2014-02-09,2014-03-09,2014-02-19,1,38.06,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,South America,02389-890,Brazil,Winter,1955.12,"[392.62, 1562.5]"
630,10878,QUICK,4,2014-02-10,2014-03-10,2014-02-12,1,46.69,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,Winter,1539.0,[1539.0]
631,10879,WILMK,3,2014-02-10,2014-03-10,2014-02-12,3,8.5,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland,Winter,611.3,"[220.8, 210.5, 180.0]"
632,10880,FOLKO,7,2014-02-10,2014-03-24,2014-02-18,1,88.01,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,Winter,1500.0,"[216.0, 684.0, 600.0]"
633,10881,CACTU,4,2014-02-11,2014-03-11,2014-02-18,1,2.84,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,South America,1010,Argentina,Winter,150.0,[150.0]
634,10882,SAVEA,4,2014-02-11,2014-03-11,2014-02-20,3,23.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,Winter,892.64,"[350.0, 340.0, 202.64]"
635,10883,LONEP,8,2014-02-12,2014-03-12,2014-02-20,3,0.53,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA,Winter,36.0,[36.0]
636,10884,LETSS,4,2014-02-12,2014-03-12,2014-02-13,2,90.97,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,North America,94117,USA,Winter,1378.07,"[380.0, 758.1, 239.97]"
637,10885,SUPRD,6,2014-02-12,2014-03-12,2014-02-18,3,5.64,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium,Winter,1209.0,"[380.0, 54.0, 450.0, 325.0]"
638,10886,HANAR,1,2014-02-13,2014-03-13,2014-03-02,1,4.99,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil,Winter,3127.5,"[2170.0, 437.5, 520.0]"
639,10887,GALED,8,2014-02-13,2014-03-13,2014-02-16,3,1.25,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,Southern Europe,8022,Spain,Winter,70.0,[70.0]
640,10888,GODOS,1,2014-02-16,2014-03-16,2014-02-23,2,51.87,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain,Winter,605.0,"[380.0, 225.0]"
641,10889,RATTC,9,2014-02-16,2014-03-16,2014-02-23,3,280.61,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA,Winter,11380.0,"[840.0, 10540.0]"
642,10890,DUMO,7,2014-02-16,2014-03-16,2014-02-18,1,32.76,Du monde entier,"67, rue des Cinquante Otages",Nantes,Western Europe,44000,France,Winter,860.1,"[585.0, 140.0, 135.1]"
643,10891,LEHMS,7,2014-02-17,2014-03-17,2014-02-19,2,20.37,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany,Winter,368.93,[368.93]
644,10892,MAISD,4,2014-02-17,2014-03-17,2014-02-19,2,120.27,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium,Winter,2090.0,[2090.0]
645,10893,KOENE,9,2014-02-18,2014-03-18,2014-02-20,2,77.78,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany,Winter,5502.11,"[1200.0, 45.0, 2970.96, 906.15, 380.0]"
646,10894,SAVEA,1,2014-02-18,2014-03-18,2014-02-20,1,116.13,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,Winter,2753.1,"[159.6, 1710.0, 883.5]"
647,10895,ERNSH,3,2014-02-18,2014-03-18,2014-02-23,1,162.75,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,Winter,6379.4,"[495.0, 810.0, 1674.4, 3400.0]"
648,10896,MAISD,7,2014-02-19,2014-03-19,2014-02-27,3,32.45,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium,Winter,750.5,"[142.5, 608.0]"
649,10897,HUNGO,3,2014-02-19,2014-03-19,2014-02-25,2,603.54,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland,Winter,10835.24,"[9903.2, 932.04]"
650,10898,OCEA,4,2014-02-20,2014-03-20,2014-03-06,2,1.27,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina,Winter,30.0,[30.0]
651,10899,LILAS,5,2014-02-20,2014-03-20,2014-02-26,3,1.21,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,South America,3508,Venezuela,Winter,122.4,[122.4]
652,10900,WELLI,1,2014-02-20,2014-03-20,2014-03-04,2,1.66,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil,Winter,33.75,[33.75]
653,10901,HILAA,4,2014-02-23,2014-03-23,2014-02-26,1,62.09,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela,Winter,934.5,"[289.5, 645.0]"
654,10902,FOLKO,1,2014-02-23,2014-03-23,2014-03-03,1,44.15,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,Winter,863.43,"[612.0, 251.43]"
655,10903,HANAR,3,2014-02-24,2014-03-24,2014-03-04,3,36.71,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil,Winter,932.05,"[240.0, 442.05, 250.0]"
656,10904,WHITC,3,2014-02-24,2014-03-24,2014-02-27,3,162.95,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA,Winter,1924.25,"[198.75, 1725.5]"
657,10905,WELLI,9,2014-02-24,2014-03-24,2014-03-06,2,13.72,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil,Winter,342.0,[342.0]
